0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
11,9.329446519833834,9.291758096755816,3.158798468697242,14.04471572157791,2.7068632393701284,1.5505938089638787,11.154160019758661,3.5757160938390933,18.48795352599157,52.95931074065157,0.0,67.22039479819942,9.404352039029774,20.175538320238765,17.67056404407636,20.67973742763216,4.869179456630614,55.58247442270541,5.067882892215504,5.096093733987686,22.708237314384974,5.897136747010443,19.094942585396623,19.11361844518869,5.530681007530556,5.608429643063621,64.64324814183354,6.872270978064738,42.34935417509736,5.994823430634937,21.367939801147063,64.8525953938612,6.303250341112084
12,70.10774583454536,69.95092784517234,67.71765443081078,76.2853252412062,69.72207736816064,66.74179197534335,74.60755475002992,70.79056137883309,83.10114713391607,54.42798921379396,67.22039479819942,0.0,73.40947814623847,81.60727611041807,82.73172640489797,83.5151281866472,72.08551387464216,56.76183220040493,64.68269158460889,64.59782024132105,87.0000811521404,71.85386726009877,84.1775236805227,84.18961036658271,70.86910930355205,64.66226813837889,14.15004153765686,72.3807382724116,82.73014945446967,64.75910155174103,85.95495455625816,57.451115333475435,72.34801067448024
13,3.882640063879704,4.02637405441985,6.871234985483623,4.666026524853347,7.155434809512058,8.65341261166574,1.7501743404246828,7.919728302276853,9.900477034067876,51.49453781013518,9.404352039029774,73.40947814623847,0.0,10.777533102566522,9.374844770614121,11.470029915539795,7.655349375730508,53.779376128220434,9.041196991733466,9.126649325941727,14.061414889439627,3.8401065222034814,10.840648193226995,10.854688547908053,11.87983493731826,8.916769472288683,69.2953875605602,2.8023584567660804,34.823270286753925,8.738638298159378,12.840543031349037,63.34886818651955,3.6739552301567118
14,12.417239742021637,12.55243828197431,17.577001547168095,6.241010331031372,17.8152021798254,19.40683232654124,9.032855227105237,18.277985265852347,5.5190477580373045,52.43665393140918,20.175538320238765,81.60727611041807,10.777533102566522,0.0,6.481107792929271,2.584426017685747,17.653565417127016,54.23854997881043,19.195144672786295,19.274669170663287,6.605394957334967,14.417687311688285,6.686320352326042,6.674457809891718,21.890221016229404,18.907812670386814,76.12686870645084,13.381332739374528,28.109524711219276,18.598183064264603,6.392939272528338,63.86050397773114,14.111080131003444
15,12.680856460891665,12.838951028775607,15.836911797723028,7.064596926136373,15.004361244696513,17.37586682807942,8.131910633394538,14.897122816192189,1.1529402318142978,57.47751206227912,17.67056404407636,82.73172640489797,9.374844770614121,6.481107792929271,0.0,4.767419555216507,13.931373804344426,59.457365157070114,18.373895461296957,18.459833662087046,5.078102714897691,11.852940367353392,1.4703876057687655,1.4857293922555397,17.81480118662565,18.28021441225889,78.29403454505793,11.009929015435022,34.590608518647706,18.112484324925898,3.7077338693312885,69.09805611548116,11.405321976955342
16,13.766528678903933,13.91352150372369,18.337931356381564,7.407421156966584,18.164454013471726,20.08543378123326,9.809847108250665,18.39801291934149,3.639744520589916,55.019719540100844,20.67973742763216,83.5151281866472,11.470029915539795,2.584426017685747,4.767419555216507,0.0,17.61744546010457,56.82269650263676,20.312518722098726,20.395351923431846,4.047670346958593,14.797128414844444,4.5233365849906235,4.507076473182546,21.74062781327434,20.088453700774362,78.2941342485765,13.807478403083435,30.15162876745457,19.82316685117038,3.830243942540318,66.44413749723972,14.42686469483623
17,9.595454291179433,9.63896885837297,5.553537704925109,12.074139743836241,2.6844660098850825,5.615371446215261,9.215382459938,1.2949543628537763,14.893245201260523,56.2248275125128,4.869179456630614,72.08551387464216,7.655349375730508,17.653565417127016,13.931373804344426,17.61744546010457,0.0,58.72878816814192,8.789015350871619,8.851001454222743,19.0036673597269,3.989797473669077,15.262850982647706,15.28334948969232,4.276724922167173,9.158054291497916,69.44775779693194,4.91503368648516,42.379413601465956,9.378911165338437,17.619117010926143,68.13953589759986,4.010970917096571
18,50.12926850839511,50.01915896376081,53.342275834027056,52.883168057363854,56.25562845507336,54.10426468579948,53.580597099030214,57.909562396990374,58.97922673182025,3.1429067938389315,55.58247442270541,56.76183220040493,53.779376128220434,54.23854997881043,59.457365157070114,56.82269650263676,58.72878816814192,0.0,50.528199984801574,50.49452403450827,60.79616540227105,55.50430614057368,60.33533545587457,60.33169557358682,61.103285337611055,50.01606506231588,43.85267925317167,55.13345543035904,36.69300799054213,49.67681228341608,60.61073027409666,9.640690959787426,55.81236383559368
19,6.877362871502716,6.763707918716025,3.3190289511603086,12.997268055777715,6.109450472962715,3.576965217973494,10.550831209637963,7.705027461776416,18.939715031233234,47.92042752677743,5.067882892215504,64.68269158460889,9.041196991733466,19.195144672786295,18.373895461296957,20.312518722098726,8.789015350871619,50.528199984801574,0.0,0.08603877455425253,23.099212442093474,7.234808713194866,19.844050165492284,19.859031729333957,10.575345947234114,0.5941861196649824,61.22786039448093,7.69869538546008,38.44094341257124,1.0598870467421677,21.881128067446852,59.82037181792551,7.724628720741061
20,6.951772246434217,6.837417333675307,3.390774623124739,13.078237265342082,6.170197873680647,3.6133811624364816,10.635029088864075,7.761703953463945,19.02530579242885,47.883953107709225,5.096093733987686,64.59782024132105,9.126649325941727,19.274669170663287,18.459833662087046,20.395351923431846,8.851001454222743,50.49452403450827,0.08603877455425253,0.0,23.184427165175936,7.316928643400878,19.92998256268728,19.9449605672957,10.608769085774123,0.6109768886353735,61.14807320764732,7.783381424810376,38.4749219953192,1.0826490118977523,21.966663222362733,59.78302381217507,7.8069663694517155
21,16.942463331151703,17.096989436705275,20.745826824729907,10.719593661556157,20.057593622396592,22.350122699965343,12.594913738704362,19.97519499714401,4.2287634754004095,59.02367440514623,22.708237314384974,87.0000811521404,14.061414889439627,6.605394957334967,5.078102714897691,4.047670346958593,19.0036673597269,60.79616540227105,23.099212442093474,23.184427165175936,0.0,16.852810540474934,3.770791324365621,3.7492955935148213,22.83609974266479,22.95097822608293,82.06250916042204,15.966590012563636,33.05370236190613,22.73986575790551,1.395691874836736,70.40924456722469,16.418783591189282
22,5.724083621128051,5.787663948979779,4.159167525006768,8.464805831963185,3.3983904776185923,5.530533006704354,5.534806448592798,4.089961736375907,12.625333692892884,53.084472074035695,5.897136747010443,71.85386726009877,3.8401065222034814,14.417687311688285,11.852940367353392,14.797128414844444,3.989797473669077,55.50430614057368,7.234808713194866,7.316928643400878,16.852810540474934,0.0,13.298704531012785,13.316518589128766,8.099710310050352,7.363794660732736,68.44271686118157,1.0493410898083386,38.39794789829498,7.391173677147839,15.529378929061895,64.98938352427446,0.4941754439359232
23,14.1027371944564,14.260652907895237,17.29959740138265,8.32780135494737,16.41886959690929,18.82576368011337,9.570528341151833,16.26143825098625,1.361225021290012,58.40396775738035,19.094942585396623,84.1775236805227,10.840648193226995,6.686320352326042,1.4703876057687655,4.5233365849906235,15.262850982647706,60.33533545587457,19.844050165492284,19.92998256268728,3.770791324365621,13.298704531012785,0.0,0.022225688313345156,19.066387195847742,19.748865967793183,79.6759289342003,12.467702197582385,34.65985182856984,19.579067830733237,2.3751836281147756,69.9744175072304,12.84644687028645
24,14.113648451592042,14.271552252397813,17.316365210811504,8.333675278483945,16.43781799657098,18.843409846422965,9.58244085907453,16.281459440992673,1.359652762439181,58.40124682085663,19.11361844518869,84.18961036658271,10.854688547908053,6.674457809891718,1.4857293922555397,4.507076473182546,15.28334948969232,60.33169557358682,19.859031729333957,19.9449605672957,3.7492955935148213,13.316518589128766,0.022225688313345156,0.0,19.08773333996563,19.76335482395319,79.68480872430285,12.484834019502635,34.64476972464352,19.593175055418133,2.353719807484036,69.97071765623015,12.864461476540791
25,13.362371064164929,13.37778842275355,8.017440376591047,16.348439904330395,5.416689482407747,7.000967208365339,13.477289361991833,4.06167728403739,18.83853868454306,58.48762539901282,5.530681007530556,70.86910930355205,11.87983493731826,21.890221016229404,17.81480118662565,21.74062781327434,4.276724922167173,61.103285337611055,10.575345947234114,10.608769085774123,22.83609974266479,8.099710310050352,19.066387195847742,19.08773333996563,0.0,11.094621520700018,69.06571194940885,9.095193010880184,46.43167163125879,11.45224016469204,21.4411025767008,70.38239902656247,8.20714525848263
26,6.53245246064172,6.41113738613175,3.625071136572169,12.738134493804488,6.4934080856775624,4.094772510925425,10.371294970138045,8.113369202918632,18.81421887816174,47.4194705075765,5.608429643063621,64.66226813837889,8.916769472288683,18.907812670386814,18.28021441225889,20.088453700774362,9.158054291497916,50.01606506231588,0.5941861196649824,0.6109768886353735,22.95097822608293,7.363794660732736,19.748865967793183,19.76335482395319,11.094621520700018,0.0,61.079273936692836,7.752735665018827,37.87010591549079,0.47280749952894785,21.75085727676029,59.32278197312696,7.847121763866664
27,65.66149151805638,65.50371311506221,64.47865040995147,71.44524914178972,66.87848497869116,63.8649549105006,70.23369690257745,68.17870667581931,78.47737295435726,41.79932227781984,64.64324814183354,14.15004153765686,69.2953875605602,76.12686870645084,78.29403454505793,78.2941342485765,69.44775779693194,43.85267925317167,61.22786039448093,61.14807320764732,82.06250916042204,68.44271686118157,79.6759289342003,79.68480872430285,69.06571194940885,61.079273936692836,0.0,68.78355915246662,72.99639504378483,61.073743270967874,81.17633574753054,43.66988654022185,68.92636008845537
28,5.108864551246522,5.194398703572527,4.846021709512707,7.415663115376189,4.435199948936019,6.383795719117673,4.486131476814505,5.117430463472408,11.738305514758041,52.75066228438111,6.872270978064738,72.3807382724116,2.8023584567660804,13.381332739374528,11.009929015435022,13.807478403083435,4.91503368648516,55.13345543035904,7.69869538546008,7.783381424810376,15.966590012563636,1.0493410898083386,12.467702197582385,12.484834019502635,9.095193010880184,7.752735665018827,68.78355915246662,0.0,37.47141785782217,7.7183872590890665,14.660240486225714,64.64567014568524,0.9055417803711272
29,33.16431350766917,33.17252116558361,39.193464602420505,31.06003107800443,41.13717395965006,40.93736231851233,33.501107429594136,42.370011373549,33.60102944657522,36.396872338368176,42.34935417509736,82.73014945446967,34.823270286753925,28.109524711219276,34.590608518647706,30.15162876745457,42.379413601465956,36.69300799054213,38.44094341257124,38.4749219953192,33.05370236190613,38.39794789829498,34.65985182856984,34.64476972464352,46.43167163125879,37.87010591549079,72.99639504378483,37.47141785782217,0.0,37.39791995889499,33.6188945842683,45.13130505773791,38.376947266353106
30,6.196792877187419,6.070326112030519,3.825918535136042,12.452756089152688,6.735104639418903,4.4644602060490195,10.147931494464226,8.371045999455468,18.622133251247952,47.09252013895695,5.994823430634937,64.75910155174103,8.738638298159378,18.598183064264603,18.112484324925898,19.82316685117038,9.378911165338437,49.67681228341608,1.0598870467421677,1.0826490118977523,22.73986575790551,7.391173677147839,19.579067830733237,19.593175055418133,11.45224016469204,0.47280749952894785,61.073743270967874,7.7183872590890665,37.39791995889499,0.0,21.553626327593033,58.99896127373985,7.867187292887503
31,15.854003519228273,16.01009909044379,19.46109306320537,9.742122396958798,18.70783701523026,21.039952447147087,11.430848183381235,18.60003664241192,2.944065361279094,58.77885837704008,21.367939801147063,85.95495455625816,12.840543031349037,6.392939272528338,3.7077338693312885,3.830243942540318,17.619117010926143,60.61073027409666,21.881128067446852,21.966663222362733,1.395691874836736,15.529378929061895,2.3751836281147756,2.353719807484036,21.4411025767008,21.75085727676029,81.17633574753054,14.660240486225714,33.6188945842683,21.553626327593033,0.0,70.23709852472936,15.089090923186935
32,59.66975938671394,59.55678508669495,62.70761051373682,62.51517863026728,65.63137405094662,63.39640449887432,63.18074733852821,67.28621781969295,68.61861991906306,11.914708537296272,64.8525953938612,57.451115333475435,63.34886818651955,63.86050397773114,69.09805611548116,66.44413749723972,68.13953589759986,9.640690959787426,59.82037181792551,59.78302381217507,70.40924456722469,64.98938352427446,69.9744175072304,69.97071765623015,70.38239902656247,59.32278197312696,43.66988654022185,64.64567014568524,45.13130505773791,58.99896127373985,70.23709852472936,0.0,65.30819544648305
33,5.905811372402683,5.980511127529176,4.651530865309438,8.233558417751189,3.7386744243315895,5.994729943883026,5.316029287203705,4.263138505461078,12.193619486436555,53.40661219780638,6.303250341112084,72.34801067448024,3.6739552301567118,14.111080131003444,11.405321976955342,14.42686469483623,4.010970917096571,55.81236383559368,7.724628720741061,7.8069663694517155,16.418783591189282,0.4941754439359232,12.84644687028645,12.864461476540791,8.20714525848263,7.847121763866664,68.92636008845537,0.9055417803711272,38.376947266353106,7.867187292887503,15.089090923186935,65.30819544648305,0.0
